com.samsung.shealth.tracker.pedometer_day_summary,6196009,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
7180,77ec6789-0288-447f-b32b-2950e583a908.binning_data.json,4193674,6000,124,2021-07-09 16:28:04.199,com.sec.android.app.shealth,2021-07-09 16:28:04.199,,1.2802209,5368.83,282.79996,7056,OvMFo+Qpk+,com.sec.android.app.shealth,0,77ec6789-0288-447f-b32b-2950e583a908.achievement.json,77ec6789-0288-447f-b32b-2950e583a908,1625788800000,
4364,bb9a7567-6783-4802-9556-347c940c3f99.binning_data.json,2686651,6000,9,2021-07-08 14:12:34.267,com.sec.android.app.shealth,2021-07-07 19:50:26.476,bb9a7567-6783-4802-9556-347c940c3f99.source_info.json,1.1979078,3218.36,168.07999,4355,VfS0qUERdZ,com.sec.android.app.shealth,0,bb9a7567-6783-4802-9556-347c940c3f99.achievement.json,bb9a7567-6783-4802-9556-347c940c3f99,1625702400000,
773,c8bc2f62-daf4-4532-90dd-461a955e5cf8.binning_data.json,456651,6000,0,2021-07-10 15:00:01.308,com.sec.android.app.shealth,2021-07-10 15:00:01.308,,1.2665225,578.36,27.289999,773,OvMFo+Qpk+,com.sec.android.app.shealth,0,c8bc2f62-daf4-4532-90dd-461a955e5cf8.achievement.json,c8bc2f62-daf4-4532-90dd-461a955e5cf8,1625875200000,
1201,fe2a4602-2a9e-4d74-9077-edadb64fcd96.binning_data.json,2426654,6000,0,2021-07-10 13:50:41.857,com.sec.android.app.shealth,2021-07-09 21:17:10.634,fe2a4602-2a9e-4d74-9077-edadb64fcd96.source_info.json,0.37578395,911.89795,42.43431,1201,VfS0qUERdZ,com.sec.android.app.shealth,0,fe2a4602-2a9e-4d74-9077-edadb64fcd96.achievement.json,fe2a4602-2a9e-4d74-9077-edadb64fcd96,1625875200000,
11,4629bcbd-342f-4030-9577-d6298ed04960.binning_data.json,59999,6000,0,2021-07-09 16:28:05.117,com.sec.android.app.shealth,2021-07-09 16:28:05.117,,0.1363596,8.181576,0.3614063,11,Oy6B6yQLXI,com.sec.android.app.shealth,0,4629bcbd-342f-4030-9577-d6298ed04960.achievement.json,4629bcbd-342f-4030-9577-d6298ed04960,1625788800000,
7191,6370358d-b878-4404-9b3c-5c9316248f52.binning_data.json,4253674,6000,124,2021-07-09 13:33:02.365,com.sec.android.app.shealth,2021-07-08 21:15:02.628,6370358d-b878-4404-9b3c-5c9316248f52.source_info.json,1.2640862,5377.0117,283.16135,7067,VfS0qUERdZ,com.sec.android.app.shealth,0,6370358d-b878-4404-9b3c-5c9316248f52.achievement.json,6370358d-b878-4404-9b3c-5c9316248f52,1625788800000,
619,26a6fcba-99b6-494b-9b22-4d865b9a4892.binning_data.json,2279999,6000,0,2021-07-10 15:00:01.894,com.sec.android.app.shealth,2021-07-10 15:00:01.894,,0.2092749,477.1468,21.796,619,Oy6B6yQLXI,com.sec.android.app.shealth,0,26a6fcba-99b6-494b-9b22-4d865b9a4892.achievement.json,26a6fcba-99b6-494b-9b22-4d865b9a4892,1625875200000,
3175,d389ae91-5944-431f-b03d-be09aa6f1de9.binning_data.json,3839999,6000,0,2021-07-12 15:00:01.627,com.sec.android.app.shealth,2021-07-12 15:00:01.627,,0.6286942,2414.1855,112.00804,3175,Oy6B6yQLXI,com.sec.android.app.shealth,0,d389ae91-5944-431f-b03d-be09aa6f1de9.achievement.json,d389ae91-5944-431f-b03d-be09aa6f1de9,1626048000000,
5111,0f1ae992-7d7a-402e-a6f7-f3154fea8b1c.binning_data.json,6250862,6000,17,2021-07-11 12:57:24.784,com.sec.android.app.shealth,2021-07-10 15:00:01.080,0f1ae992-7d7a-402e-a6f7-f3154fea8b1c.source_info.json,0.6106911,3817.3457,191.52155,5094,VfS0qUERdZ,com.sec.android.app.shealth,0,0f1ae992-7d7a-402e-a6f7-f3154fea8b1c.achievement.json,0f1ae992-7d7a-402e-a6f7-f3154fea8b1c,1625961600000,
4018,c6ed70ae-6903-49df-a328-8718a7f2b6e7.binning_data.json,6660000,6000,17,2021-07-11 15:00:02.158,com.sec.android.app.shealth,2021-07-11 15:00:02.158,,0.45851365,3053.701,142.31865,4001,Oy6B6yQLXI,com.sec.android.app.shealth,0,c6ed70ae-6903-49df-a328-8718a7f2b6e7.achievement.json,c6ed70ae-6903-49df-a328-8718a7f2b6e7,1625961600000,
3925,386f3add-29a0-4347-ab56-31298af21af1.binning_data.json,3453183,6000,0,2021-07-12 12:19:55.397,com.sec.android.app.shealth,2021-07-11 15:15:01.662,386f3add-29a0-4347-ab56-31298af21af1.source_info.json,0.850761,2937.8337,146.46945,3925,VfS0qUERdZ,com.sec.android.app.shealth,0,386f3add-29a0-4347-ab56-31298af21af1.achievement.json,386f3add-29a0-4347-ab56-31298af21af1,1626048000000,
1310,98c0d21c-22d4-4bd6-b5a0-37f32bb14b6b.binning_data.json,756299,6000,0,2021-07-13 16:41:19.629,com.sec.android.app.shealth,2021-07-13 16:41:19.629,,1.3025663,985.13,46.789993,1310,OvMFo+Qpk+,com.sec.android.app.shealth,0,98c0d21c-22d4-4bd6-b5a0-37f32bb14b6b.achievement.json,98c0d21c-22d4-4bd6-b5a0-37f32bb14b6b,1626134400000,
3381,f6433c2c-b739-4086-a6cc-65c483cad14f.binning_data.json,2069035,6000,0,2021-07-11 15:00:01.155,com.sec.android.app.shealth,2021-07-10 15:00:01.310,,1.190294,2462.76,131.79999,3381,OvMFo+Qpk+,com.sec.android.app.shealth,0,f6433c2c-b739-4086-a6cc-65c483cad14f.achievement.json,f6433c2c-b739-4086-a6cc-65c483cad14f,1625961600000,
3453,d90399ed-b7d3-443e-a930-59a9d4a9159b.binning_data.json,2185083,6000,0,2021-07-12 15:00:00.996,com.sec.android.app.shealth,2021-07-12 15:00:00.996,,1.1616076,2538.21,135.2,3453,OvMFo+Qpk+,com.sec.android.app.shealth,0,d90399ed-b7d3-443e-a930-59a9d4a9159b.achievement.json,d90399ed-b7d3-443e-a930-59a9d4a9159b,1626048000000,
656,fc5cab2d-6610-4952-8441-99b76e4a7120.binning_data.json,2459999,6000,17,2021-07-14 15:02:55.412,com.sec.android.app.shealth,2021-07-14 15:02:55.412,,0.20633277,507.5786,23.359741,639,Oy6B6yQLXI,com.sec.android.app.shealth,0,fc5cab2d-6610-4952-8441-99b76e4a7120.achievement.json,fc5cab2d-6610-4952-8441-99b76e4a7120,1626220800000,
911,59212dcb-cee0-4995-8605-2ac5e036a78a.binning_data.json,2460000,6000,6,2021-07-14 15:02:55.417,com.sec.android.app.shealth,2021-07-13 16:41:20.931,,0.2852656,701.7534,32.238678,905,Oy6B6yQLXI,com.sec.android.app.shealth,0,59212dcb-cee0-4995-8605-2ac5e036a78a.achievement.json,59212dcb-cee0-4995-8605-2ac5e036a78a,1626134400000,
1928,c2555a23-8fb1-48a0-ae0a-c385caaa22e7.binning_data.json,1133891,6000,25,2021-07-15 15:00:02.023,com.sec.android.app.shealth,2021-07-15 15:00:02.023,,1.2862964,1458.52,72.01,1903,OvMFo+Qpk+,com.sec.android.app.shealth,0,c2555a23-8fb1-48a0-ae0a-c385caaa22e7.achievement.json,c2555a23-8fb1-48a0-ae0a-c385caaa22e7,1626307200000,
1722,1e8581c4-0bbb-49b3-b533-618480a94c17.binning_data.json,2659296,6000,13,2021-07-14 13:27:03.720,com.sec.android.app.shealth,2021-07-13 23:15:06.273,1e8581c4-0bbb-49b3-b533-618480a94c17.source_info.json,0.4902786,1303.7961,62.943016,1709,VfS0qUERdZ,com.sec.android.app.shealth,0,1e8581c4-0bbb-49b3-b533-618480a94c17.achievement.json,1e8581c4-0bbb-49b3-b533-618480a94c17,1626220800000,
1547,3ea3ebbb-69e1-4a7c-bdd4-2b8c6c00a3f4.binning_data.json,3299999,6000,0,2021-07-16 15:00:01.721,com.sec.android.app.shealth,2021-07-16 15:00:01.721,,0.36043712,1189.4424,54.272186,1547,Oy6B6yQLXI,com.sec.android.app.shealth,0,3ea3ebbb-69e1-4a7c-bdd4-2b8c6c00a3f4.achievement.json,3ea3ebbb-69e1-4a7c-bdd4-2b8c6c00a3f4,1626393600000,
1323,e2b9889e-683c-4fc1-a88c-ea2f2e7e9d4b.binning_data.json,750767,6000,13,2021-07-14 15:02:53.889,com.sec.android.app.shealth,2021-07-14 15:02:53.889,,1.3273343,996.51996,49.0,1310,OvMFo+Qpk+,com.sec.android.app.shealth,0,e2b9889e-683c-4fc1-a88c-ea2f2e7e9d4b.achievement.json,e2b9889e-683c-4fc1-a88c-ea2f2e7e9d4b,1626220800000,
1539,985aac9f-c460-4a81-b391-99ca31a52986.binning_data.json,1767711,6000,6,2021-07-14 11:29:35.855,com.sec.android.app.shealth,2021-07-12 23:46:58.808,985aac9f-c460-4a81-b391-99ca31a52986.source_info.json,0.660339,1167.2887,54.9261,1533,VfS0qUERdZ,com.sec.android.app.shealth,0,985aac9f-c460-4a81-b391-99ca31a52986.achievement.json,985aac9f-c460-4a81-b391-99ca31a52986,1626134400000,
2281,8f811e52-bc74-440a-8a0f-551a68aeb088.binning_data.json,4859999,6000,45,2021-07-15 15:00:02.988,com.sec.android.app.shealth,2021-07-15 15:00:02.988,,0.36221126,1760.3467,81.39627,2236,Oy6B6yQLXI,com.sec.android.app.shealth,0,8f811e52-bc74-440a-8a0f-551a68aeb088.achievement.json,8f811e52-bc74-440a-8a0f-551a68aeb088,1626307200000,
788,c551fbb5-72a9-4a5a-bc39-4aefdcb9da47.binning_data.json,437564,6000,0,2021-07-17 15:00:01.001,com.sec.android.app.shealth,2021-07-17 15:00:01.001,,1.4026508,613.75,29.079998,788,OvMFo+Qpk+,com.sec.android.app.shealth,0,c551fbb5-72a9-4a5a-bc39-4aefdcb9da47.achievement.json,c551fbb5-72a9-4a5a-bc39-4aefdcb9da47,1626480000000,
565,fb7d3bb7-8a0f-4a54-8f59-9a1f418a65bd.binning_data.json,351600,6000,0,2021-07-16 15:00:00.882,com.sec.android.app.shealth,2021-07-16 15:00:00.882,,1.1881652,417.75998,20.869999,565,OvMFo+Qpk+,com.sec.android.app.shealth,0,fb7d3bb7-8a0f-4a54-8f59-9a1f418a65bd.achievement.json,fb7d3bb7-8a0f-4a54-8f59-9a1f418a65bd,1626393600000,
4674,43f52d5e-d839-4afd-8a27-610614fe8861.binning_data.json,8220000,6000,13,2021-07-18 15:00:01.566,com.sec.android.app.shealth,2021-07-18 15:00:01.566,,0.4375689,3596.8164,164.3374,4661,Oy6B6yQLXI,com.sec.android.app.shealth,0,43f52d5e-d839-4afd-8a27-610614fe8861.achievement.json,43f52d5e-d839-4afd-8a27-610614fe8861,1626566400000,
510,218c4a6b-985b-4e36-8ce5-2a06e621273c.binning_data.json,2099999,6000,0,2021-07-17 15:00:01.731,com.sec.android.app.shealth,2021-07-17 15:00:01.731,,0.18945406,397.85352,17.893219,510,Oy6B6yQLXI,com.sec.android.app.shealth,0,218c4a6b-985b-4e36-8ce5-2a06e621273c.achievement.json,218c4a6b-985b-4e36-8ce5-2a06e621273c,1626480000000,
3324,5a5af7c0-3a88-445c-8cba-11a43c008e85.binning_data.json,2006426,6000,37,2021-07-19 15:00:00.656,com.sec.android.app.shealth,2021-07-19 15:00:00.656,,1.2357843,2479.51,129.45998,3287,OvMFo+Qpk+,com.sec.android.app.shealth,0,5a5af7c0-3a88-445c-8cba-11a43c008e85.achievement.json,5a5af7c0-3a88-445c-8cba-11a43c008e85,1626652800000,
2013,4b6f43d0-ccfa-413d-be99-03cad7158834.binning_data.json,3411600,6000,0,2021-07-16 12:20:44.125,com.sec.android.app.shealth,2021-07-16 00:52:02.125,4b6f43d0-ccfa-413d-be99-03cad7158834.source_info.json,0.44839486,1529.7444,71.672066,2013,VfS0qUERdZ,com.sec.android.app.shealth,0,4b6f43d0-ccfa-413d-be99-03cad7158834.achievement.json,4b6f43d0-ccfa-413d-be99-03cad7158834,1626393600000,
2833,06b4d610-1136-486d-b0bc-95d33f4a48be.binning_data.json,4505005,6000,39,2021-07-15 12:56:36.934,com.sec.android.app.shealth,2021-07-14 22:58:02.292,06b4d610-1136-486d-b0bc-95d33f4a48be.source_info.json,0.48172405,2170.1697,102.25867,2794,VfS0qUERdZ,com.sec.android.app.shealth,0,06b4d610-1136-486d-b0bc-95d33f4a48be.achievement.json,06b4d610-1136-486d-b0bc-95d33f4a48be,1626307200000,
3845,f58f7508-fdcc-4b19-b238-a99d99a7830b.binning_data.json,2434417,6000,0,2021-07-18 15:00:00.817,com.sec.android.app.shealth,2021-07-18 15:00:00.817,,1.157386,2817.56,148.45999,3845,OvMFo+Qpk+,com.sec.android.app.shealth,0,f58f7508-fdcc-4b19-b238-a99d99a7830b.achievement.json,f58f7508-fdcc-4b19-b238-a99d99a7830b,1626566400000,
1390,5657755c-de69-43c1-aa3f-69cac8042ed2.binning_data.json,4740000,6000,55,2021-07-22 15:05:40.988,com.sec.android.app.shealth,2021-07-20 15:00:02.722,,0.22928925,1086.831,51.293518,1335,Oy6B6yQLXI,com.sec.android.app.shealth,0,5657755c-de69-43c1-aa3f-69cac8042ed2.achievement.json,5657755c-de69-43c1-aa3f-69cac8042ed2,1626739200000,
987,3a625b5b-8150-478f-9b45-b9e5805e45a7.binning_data.json,598768,6000,0,2021-07-21 15:00:00.870,com.sec.android.app.shealth,2021-07-21 15:00:00.870,,1.222843,732.2,36.679993,987,OvMFo+Qpk+,com.sec.android.app.shealth,0,3a625b5b-8150-478f-9b45-b9e5805e45a7.achievement.json,3a625b5b-8150-478f-9b45-b9e5805e45a7,1626825600000,
2729,5715d394-a12f-4202-ac72-d8f13e895e1c.binning_data.json,4199999,6000,44,2021-07-19 15:00:01.352,com.sec.android.app.shealth,2021-07-19 15:00:01.352,,0.49908227,2096.1455,97.62805,2685,Oy6B6yQLXI,com.sec.android.app.shealth,0,5715d394-a12f-4202-ac72-d8f13e895e1c.achievement.json,5715d394-a12f-4202-ac72-d8f13e895e1c,1626652800000,
5982,a19cf009-6a26-4471-a3eb-9a179cc76d77.binning_data.json,7602005,6000,13,2021-07-18 14:59:14.542,com.sec.android.app.shealth,2021-07-17 16:24:49.892,a19cf009-6a26-4471-a3eb-9a179cc76d77.source_info.json,0.5928583,4506.912,220.13173,5969,VfS0qUERdZ,com.sec.android.app.shealth,0,a19cf009-6a26-4471-a3eb-9a179cc76d77.achievement.json,a19cf009-6a26-4471-a3eb-9a179cc76d77,1626566400000,
1773,2e4f4a03-9207-4702-8a07-abb985ed404f.binning_data.json,1102577,6000,33,2021-07-20 15:00:01.727,com.sec.android.app.shealth,2021-07-20 15:00:01.727,,1.1931683,1315.5599,68.479996,1740,OvMFo+Qpk+,com.sec.android.app.shealth,0,2e4f4a03-9207-4702-8a07-abb985ed404f.achievement.json,2e4f4a03-9207-4702-8a07-abb985ed404f,1626739200000,
1240,772a7366-5833-422d-873a-a1a1dc096a70.binning_data.json,2451435,6000,0,2021-07-17 14:23:10.269,com.sec.android.app.shealth,2021-07-17 01:38:28.635,772a7366-5833-422d-873a-a1a1dc096a70.source_info.json,0.39464897,967.45654,44.985317,1240,VfS0qUERdZ,com.sec.android.app.shealth,0,772a7366-5833-422d-873a-a1a1dc096a70.achievement.json,772a7366-5833-422d-873a-a1a1dc096a70,1626480000000,
1562,b34a4fc2-909c-4d01-af82-bb5b79537dd2.binning_data.json,5159999,6000,0,2021-07-22 15:05:41.006,com.sec.android.app.shealth,2021-07-22 15:05:41.006,,0.23234163,1198.8828,54.815063,1562,Oy6B6yQLXI,com.sec.android.app.shealth,0,b34a4fc2-909c-4d01-af82-bb5b79537dd2.achievement.json,b34a4fc2-909c-4d01-af82-bb5b79537dd2,1626825600000,
3446,d8fd5a87-70b7-470f-8e84-c687cd9eeff9.binning_data.json,5888076,6000,0,2021-07-22 14:58:02.779,com.sec.android.app.shealth,2021-07-21 15:03:56.483,d8fd5a87-70b7-470f-8e84-c687cd9eeff9.source_info.json,0.44568452,2624.2246,121.64469,3446,VfS0qUERdZ,com.sec.android.app.shealth,0,d8fd5a87-70b7-470f-8e84-c687cd9eeff9.achievement.json,d8fd5a87-70b7-470f-8e84-c687cd9eeff9,1626912000000,
2530,40c0f70f-1424-4901-abbb-a6e588bbe57a.binning_data.json,6599999,6000,0,2021-07-22 15:05:40.997,com.sec.android.app.shealth,2021-07-22 15:05:40.997,,0.2961189,1954.3848,88.652466,2530,Oy6B6yQLXI,com.sec.android.app.shealth,0,40c0f70f-1424-4901-abbb-a6e588bbe57a.achievement.json,40c0f70f-1424-4901-abbb-a6e588bbe57a,1626912000000,
2060,e0fbcb3b-385e-4a35-bab0-a6f65a66d28d.binning_data.json,1235331,6000,0,2021-07-23 15:00:00.871,com.sec.android.app.shealth,2021-07-23 15:00:00.871,,1.2339602,1524.35,78.259995,2060,OvMFo+Qpk+,com.sec.android.app.shealth,0,e0fbcb3b-385e-4a35-bab0-a6f65a66d28d.achievement.json,e0fbcb3b-385e-4a35-bab0-a6f65a66d28d,1626998400000,
3955,35252aa2-d47c-4364-aef9-c70e9667bf27.binning_data.json,3972745,6000,47,2021-07-19 14:06:06.502,com.sec.android.app.shealth,2021-07-18 22:15:01.723,35252aa2-d47c-4364-aef9-c70e9667bf27.source_info.json,0.7533894,2993.0244,147.32402,3908,VfS0qUERdZ,com.sec.android.app.shealth,0,35252aa2-d47c-4364-aef9-c70e9667bf27.achievement.json,35252aa2-d47c-4364-aef9-c70e9667bf27,1626652800000,
2402,1bdfbda7-e235-410b-9630-9fc196ede144.binning_data.json,4012801,6000,55,2021-07-22 01:59:17.677,com.sec.android.app.shealth,2021-07-19 16:13:02.480,1bdfbda7-e235-410b-9630-9fc196ede144.source_info.json,0.45197716,1813.6945,91.44544,2347,VfS0qUERdZ,com.sec.android.app.shealth,0,1bdfbda7-e235-410b-9630-9fc196ede144.achievement.json,1bdfbda7-e235-410b-9630-9fc196ede144,1626739200000,
2803,1fd45e4c-57cd-47e6-a6bc-220e873c3a4d.binning_data.json,5999999,6000,11,2021-07-24 15:00:01.919,com.sec.android.app.shealth,2021-07-24 15:00:01.919,,0.35649937,2138.996,99.13489,2792,Oy6B6yQLXI,com.sec.android.app.shealth,1029,1fd45e4c-57cd-47e6-a6bc-220e873c3a4d.achievement.json,1fd45e4c-57cd-47e6-a6bc-220e873c3a4d,1627084800000,
1397,d31d4262-4678-49c5-bccd-92ad690afa89.binning_data.json,3060000,6000,0,2021-07-23 15:00:02.155,com.sec.android.app.shealth,2021-07-23 15:00:02.155,,0.34771624,1064.0117,49.275635,1397,Oy6B6yQLXI,com.sec.android.app.shealth,0,d31d4262-4678-49c5-bccd-92ad690afa89.achievement.json,d31d4262-4678-49c5-bccd-92ad690afa89,1626998400000,
2309,c3b3c927-6bdd-44fb-9de3-75506e323d3c.binning_data.json,1396405,6000,42,2021-07-24 15:00:01.115,com.sec.android.app.shealth,2021-07-24 15:00:01.115,,1.2542988,1751.5101,92.14998,2267,OvMFo+Qpk+,com.sec.android.app.shealth,0,c3b3c927-6bdd-44fb-9de3-75506e323d3c.achievement.json,c3b3c927-6bdd-44fb-9de3-75506e323d3c,1627084800000,
3363,5ca218e3-f4f3-429d-9cae-6d9dfb5f32e3.binning_data.json,8039999,6000,57,2021-07-25 15:00:01.944,com.sec.android.app.shealth,2021-07-25 15:00:01.944,,0.3242724,2607.15,119.89972,3306,Oy6B6yQLXI,com.sec.android.app.shealth,0,5ca218e3-f4f3-429d-9cae-6d9dfb5f32e3.achievement.json,5ca218e3-f4f3-429d-9cae-6d9dfb5f32e3,1627171200000,
2343,7fa5a19d-d375-4109-8e91-503b7f19901e.binning_data.json,1331137,6000,0,2021-07-22 15:05:38.243,com.sec.android.app.shealth,2021-07-22 15:05:38.243,,1.3257681,1764.7799,82.759995,2343,OvMFo+Qpk+,com.sec.android.app.shealth,0,7fa5a19d-d375-4109-8e91-503b7f19901e.achievement.json,7fa5a19d-d375-4109-8e91-503b7f19901e,1626912000000,
1924,1ccfb11d-6b7a-4f36-b67e-e61fa5d1566d.binning_data.json,1086654,6000,0,2021-07-25 15:00:00.850,com.sec.android.app.shealth,2021-07-25 15:00:00.850,,1.3348397,1450.5101,68.81999,1924,OvMFo+Qpk+,com.sec.android.app.shealth,0,1ccfb11d-6b7a-4f36-b67e-e61fa5d1566d.achievement.json,1ccfb11d-6b7a-4f36-b67e-e61fa5d1566d,1627171200000,
5664,bdb51c2f-4cc2-4bbb-8945-d423b489dd36.binning_data.json,9059999,6000,37,2021-07-26 15:00:01.848,com.sec.android.app.shealth,2021-07-26 15:00:01.848,,0.4773698,4324.97,200.32762,5627,Oy6B6yQLXI,com.sec.android.app.shealth,0,bdb51c2f-4cc2-4bbb-8945-d423b489dd36.achievement.json,bdb51c2f-4cc2-4bbb-8945-d423b489dd36,1627257600000,
5477,6814a33c-e50b-49ab-89d7-1ace9272a418.binning_data.json,3212710,6000,27,2021-07-26 15:00:00.923,com.sec.android.app.shealth,2021-07-26 15:00:00.923,,1.2679046,4073.41,211.72998,5450,OvMFo+Qpk+,com.sec.android.app.shealth,0,6814a33c-e50b-49ab-89d7-1ace9272a418.achievement.json,6814a33c-e50b-49ab-89d7-1ace9272a418,1627257600000,
2938,949efd4e-2143-4b00-b84a-553dd3bddb1a.binning_data.json,5460000,6000,28,2021-07-27 15:00:02.923,com.sec.android.app.shealth,2021-07-27 15:00:02.923,,0.4100355,2238.794,104.16434,2910,Oy6B6yQLXI,com.sec.android.app.shealth,0,949efd4e-2143-4b00-b84a-553dd3bddb1a.achievement.json,949efd4e-2143-4b00-b84a-553dd3bddb1a,1627344000000,
3368,fb0bbb8e-dc28-401c-a100-2da740a349f0.binning_data.json,5700000,6000,15,2021-07-28 15:00:01.947,com.sec.android.app.shealth,2021-07-28 15:00:01.947,,0.4508864,2570.0525,119.00169,3353,Oy6B6yQLXI,com.sec.android.app.shealth,1762,fb0bbb8e-dc28-401c-a100-2da740a349f0.achievement.json,fb0bbb8e-dc28-401c-a100-2da740a349f0,1627430400000,
4001,9e68b076-148b-44ab-aec6-238e3dc8de87.binning_data.json,7380000,6000,69,2021-07-29 15:00:02.624,com.sec.android.app.shealth,2021-07-29 15:00:02.624,,0.41618928,3071.4768,143.39261,3932,Oy6B6yQLXI,com.sec.android.app.shealth,1124,9e68b076-148b-44ab-aec6-238e3dc8de87.achievement.json,9e68b076-148b-44ab-aec6-238e3dc8de87,1627516800000,
